date,time,temp,humid,windspeed,condition
2018/1/24,9:00 AM,43,81,20,Partly Cloudy
2018/1/24,9:30 AM,43,81,23,Partly Cloudy / Windy
2018/1/24,10:00 AM,45,76,23,Partly Cloudy / Windy
2018/1/24,10:30 AM,45,76,23,Partly Cloudy / Windy
2018/1/24,11:00 AM,45,76,24,Fair / Windy
2018/1/24,11:30 AM,45,71,28,Fair / Windy
2018/1/24,12:00 PM,46,71,24,Fair / Windy
2018/1/24,12:30 PM,46,66,26,Fair / Windy
2018/1/24,1:00 PM,46,71,29,Fair / Windy
2018/1/24,1:30 PM,45,71,32,Light Rain Shower / Windy
2018/1/24,2:00 PM,45,76,26,Light Rain Shower / Windy
2018/1/24,2:30 PM,46,66,25,Mostly Cloudy / Windy
2018/1/24,3:00 PM,46,71,29,Mostly Cloudy / Windy
2018/1/24,3:30 PM,46,71,31,Mostly Cloudy / Windy
2018/1/24,4:00 PM,45,76,24,Mostly Cloudy / Windy
2018/1/24,4:30 PM,45,71,28,Mostly Cloudy / Windy
2018/1/24,5:00 PM,45,76,23,Mostly Cloudy / Windy
2018/1/24,5:30 PM,43,81,25,Mostly Cloudy / Windy
2018/1/24,6:00 PM,43,76,22,Partly Cloudy / Windy
2018/1/24,6:30 PM,43,76,23,Partly Cloudy / Windy
2018/1/24,7:00 PM,43,76,24,Partly Cloudy / Windy
2018/1/24,7:30 PM,43,76,23,Partly Cloudy / Windy
2018/1/24,8:00 PM,43,70,24,Partly Cloudy / Windy
2018/1/24,8:30 PM,43,76,23,Partly Cloudy / Windy
2018/1/24,9:00 PM,43,70,24,Partly Cloudy / Windy
2018/1/24,9:30 PM,43,76,26,Partly Cloudy / Windy
2018/1/24,10:00 PM,43,76,26,Partly Cloudy / Windy
2018/1/24,10:30 PM,43,70,24,Mostly Cloudy / Windy
2018/1/24,11:00 PM,43,70,25,Partly Cloudy / Windy
2018/1/24,11:30 PM,43,70,25,Mostly Cloudy / Windy
2018/1/25,12:00 AM,41,93,17,Mostly Cloudy
2018/1/25,12:30 AM,41,93,15,Mostly Cloudy
2018/1/25,1:00 AM,41,76,25,Partly Cloudy / Windy
2018/1/25,1:30 AM,41,76,26,Partly Cloudy / Windy
2018/1/25,2:00 AM,41,76,26,Partly Cloudy / Windy
2018/1/25,2:30 AM,41,76,26,Partly Cloudy / Windy
2018/1/25,3:00 AM,41,76,23,Partly Cloudy / Windy
2018/1/25,3:30 AM,41,76,21,Partly Cloudy / Windy
2018/1/25,4:00 AM,41,76,21,Partly Cloudy / Windy
2018/1/25,4:30 AM,41,76,22,Partly Cloudy / Windy
2018/1/25,5:00 AM,41,76,24,Partly Cloudy / Windy
2018/1/25,5:30 AM,41,76,23,Partly Cloudy / Windy
2018/1/25,6:00 AM,41,76,18,Partly Cloudy
2018/1/25,6:30 AM,39,81,18,Partly Cloudy
2018/1/25,7:00 AM,39,81,12,Mostly Cloudy
2018/1/25,7:30 AM,39,81,15,Mostly Cloudy
2018/1/25,8:00 AM,41,76,13,Mostly Cloudy
2018/1/25,8:30 AM,39,81,15,Mostly Cloudy
2018/1/25,9:00 AM,41,76,14,Mostly Cloudy
2018/1/25,9:30 AM,41,76,15,Mostly Cloudy
2018/1/25,10:00 AM,41,76,15,Mostly Cloudy
2018/1/25,10:30 AM,43,70,20,Mostly Cloudy
2018/1/25,11:00 AM,43,76,18,Light Rain
2018/1/25,11:30 AM,43,81,20,Light Rain
2018/1/25,12:00 PM,41,81,18,Partly Cloudy
2018/1/25,12:30 PM,43,81,17,Partly Cloudy
2018/1/25,1:00 PM,45,76,17,Partly Cloudy
2018/1/25,1:30 PM,45,76,20,Mostly Cloudy
2018/1/25,2:00 PM,45,81,20,Mostly Cloudy
2018/1/25,2:30 PM,45,81,20,Partly Cloudy
2018/1/25,3:13 PM,46,76,22,Partly Cloudy / Windy
2018/1/25,3:30 PM,46,71,22,Partly Cloudy / Windy
2018/1/25,4:00 PM,46,71,21,Partly Cloudy / Windy
2018/1/25,4:30 PM,46,71,22,Partly Cloudy / Windy
2018/1/25,5:00 PM,45,76,23,Partly Cloudy / Windy
2018/1/25,5:26 PM,45,81,21,Partly Cloudy / Windy
2018/1/25,5:44 PM,43,87,21,Light Rain Shower / Windy
2018/1/25,6:00 PM,43,81,17,Partly Cloudy
2018/1/25,6:30 PM,41,87,21,Partly Cloudy / Windy
2018/1/25,7:00 PM,41,87,22,Partly Cloudy / Windy
2018/1/25,7:30 PM,41,87,21,Partly Cloudy / Windy
2018/1/25,8:00 PM,41,87,18,Partly Cloudy
2018/1/25,8:30 PM,41,87,20,Partly Cloudy
2018/1/25,9:00 PM,41,93,18,Light Rain Shower
2018/1/25,9:30 PM,41,87,17,Mostly Cloudy
2018/1/25,10:00 PM,43,87,18,Mostly Cloudy
2018/1/25,10:30 PM,43,87,17,Light Rain
2018/1/25,11:00 PM,43,87,16,Mostly Cloudy
2018/1/25,11:30 PM,43,87,17,Mostly Cloudy
2018/1/26,12:00 AM,45,81,13,Mostly Cloudy
2018/1/26,12:30 AM,45,81,12,Mostly Cloudy
2018/1/26,1:00 AM,41,87,14,Light Rain
2018/1/26,1:30 AM,41,87,14,Mostly Cloudy
2018/1/26,2:00 AM,41,87,12,Mostly Cloudy
2018/1/26,2:30 AM,41,87,12,Light Rain
2018/1/26,3:00 AM,39,87,9,Mostly Cloudy
2018/1/26,3:30 AM,37,93,14,Mostly Cloudy
2018/1/26,4:00 AM,37,93,14,Partly Cloudy
2018/1/26,4:30 AM,37,93,12,Fair
2018/1/26,5:00 AM,37,93,13,Fair
2018/1/26,5:30 AM,37,93,16,Fair
2018/1/26,6:00 AM,37,93,9,Fair
2018/1/26,6:30 AM,37,93,10,Fair
2018/1/26,7:00 AM,36,93,10,Partly Cloudy
2018/1/26,7:30 AM,36,93,7,Partly Cloudy
2018/1/26,8:00 AM,34,93,7,Partly Cloudy
2018/1/26,8:30 AM,34,93,9,Partly Cloudy
2018/1/26,9:00 AM,34,100,10,Partly Cloudy
2018/1/26,9:30 AM,36,93,13,Fair
2018/1/26,10:00 AM,36,93,12,Fair
2018/1/26,10:30 AM,37,93,8,Fair
2018/1/26,11:00 AM,37,100,10,Fair
2018/1/26,11:30 AM,39,93,13,Fair
2018/1/26,12:00 PM,41,87,9,Fair
2018/1/26,12:30 PM,43,81,8,Fair
2018/1/26,1:00 PM,43,81,7,Partly Cloudy
2018/1/26,1:30 PM,43,87,14,Mostly Cloudy
2018/1/26,2:00 PM,43,87,12,Mostly Cloudy
2018/1/26,2:30 PM,43,87,14,Mostly Cloudy
2018/1/26,3:00 PM,43,87,12,Mostly Cloudy
2018/1/26,3:30 PM,43,87,12,Mostly Cloudy
2018/1/26,4:00 PM,43,87,9,Mostly Cloudy
2018/1/26,4:30 PM,43,87,10,Mostly Cloudy
2018/1/26,5:00 PM,43,87,9,Mostly Cloudy
2018/1/26,5:30 PM,43,87,9,Mostly Cloudy
2018/1/26,6:00 PM,43,87,9,Mostly Cloudy
2018/1/26,6:30 PM,43,87,9,Mostly Cloudy
2018/1/26,7:00 PM,43,87,8,Mostly Cloudy
2018/1/26,7:30 PM,43,87,9,Mostly Cloudy
2018/1/26,8:00 PM,43,87,8,Mostly Cloudy
2018/1/26,8:30 PM,45,81,8,Mostly Cloudy
2018/1/26,9:00 PM,45,81,13,Light Rain
2018/1/26,9:30 PM,45,81,13,Light Rain
2018/1/26,10:00 PM,43,87,13,Light Rain
2018/1/26,10:30 PM,43,87,13,Light Rain
2018/1/26,11:00 PM,43,87,13,Mostly Cloudy
2018/1/26,11:30 PM,45,76,13,Mostly Cloudy
2018/1/27,12:00 AM,48,82,18,Partly Cloudy
2018/1/27,12:30 AM,48,82,16,Partly Cloudy
2018/1/27,1:00 AM,45,81,14,Mostly Cloudy
2018/1/27,1:30 AM,45,87,14,Mostly Cloudy
2018/1/27,2:00 AM,46,81,18,Mostly Cloudy
2018/1/27,2:30 AM,46,87,20,Mostly Cloudy
2018/1/27,3:00 AM,46,87,21,Mostly Cloudy / Windy
2018/1/27,3:30 AM,46,87,20,Mostly Cloudy
2018/1/27,4:00 AM,46,87,16,Light Rain
2018/1/27,4:30 AM,46,93,14,Light Rain
2018/1/27,5:00 AM,46,93,15,Light Rain
2018/1/27,5:30 AM,48,87,13,Light Rain
2018/1/27,6:00 AM,48,93,14,Light Rain
2018/1/27,6:30 AM,48,93,13,Light Rain
2018/1/27,7:00 AM,48,93,16,Light Rain
2018/1/27,7:30 AM,50,94,16,Light Rain
2018/1/27,8:00 AM,50,94,21,Light Rain / Windy
2018/1/27,8:30 AM,50,94,20,Light Rain
2018/1/27,9:00 AM,50,100,22,Light Rain / Windy
2018/1/27,9:30 AM,50,100,22,Light Rain / Windy
2018/1/27,10:00 AM,52,94,20,Light Rain
2018/1/27,10:30 AM,52,94,20,Light Drizzle
2018/1/27,11:00 AM,52,94,20,Light Drizzle
2018/1/27,11:30 AM,52,94,18,Mostly Cloudy
2018/1/27,12:00 PM,54,88,20,Mostly Cloudy
2018/1/27,12:30 PM,54,88,18,Mostly Cloudy
2018/1/27,1:00 PM,54,88,20,Mostly Cloudy
2018/1/27,1:30 PM,54,88,18,Mostly Cloudy
2018/1/27,2:00 PM,54,94,20,Mostly Cloudy
2018/1/27,2:30 PM,54,88,23,Mostly Cloudy / Windy
2018/1/27,3:00 PM,55,82,26,Mostly Cloudy / Windy
2018/1/27,3:30 PM,54,88,24,Showers in the Vicinity
2018/1/27,4:00 PM,54,94,24,Light Rain / Windy
2018/1/27,4:30 PM,54,82,26,Light Rain / Windy
2018/1/27,5:00 PM,52,94,32,Light Rain Shower / Windy
2018/1/27,5:30 PM,52,88,24,Mostly Cloudy / Windy
2018/1/27,6:00 PM,52,76,28,Mostly Cloudy / Windy
2018/1/27,6:30 PM,50,76,28,Mostly Cloudy / Windy
2018/1/27,7:00 PM,50,76,25,Mostly Cloudy / Windy
2018/1/27,7:30 PM,48,82,26,Mostly Cloudy / Windy
2018/1/27,8:00 PM,48,82,24,Mostly Cloudy / Windy
2018/1/27,8:30 PM,48,82,24,Mostly Cloudy / Windy
2018/1/27,9:00 PM,46,87,21,Partly Cloudy / Windy
2018/1/27,9:30 PM,46,87,20,Fair
2018/1/27,10:00 PM,46,87,23,Fair / Windy
2018/1/27,10:30 PM,46,87,17,Partly Cloudy
2018/1/27,11:00 PM,46,87,20,Partly Cloudy
2018/1/27,11:30 PM,46,87,18,Partly Cloudy
2018/1/28,12:00 AM,50,87,24,Mostly Cloudy / Windy
2018/1/28,12:30 AM,52,82,24,Mostly Cloudy / Windy
2018/1/28,1:00 AM,46,87,17,Partly Cloudy
2018/1/28,1:30 AM,48,87,18,Partly Cloudy
2018/1/28,2:00 AM,48,87,18,Partly Cloudy
2018/1/28,2:30 AM,50,87,18,Partly Cloudy
2018/1/28,3:00 AM,50,87,20,Light Drizzle
2018/1/28,3:30 AM,50,94,17,Mostly Cloudy
2018/1/28,4:00 AM,50,94,18,Mostly Cloudy
2018/1/28,4:30 AM,50,94,17,Mostly Cloudy
2018/1/28,5:00 AM,52,94,21,Light Drizzle / Windy
2018/1/28,6:00 AM,52,94,22,Mostly Cloudy / Windy
2018/1/28,6:30 AM,54,94,22,Light Drizzle / Windy
2018/1/28,7:00 AM,54,94,23,Light Rain / Windy
2018/1/28,7:30 AM,54,88,23,Mostly Cloudy / Windy
2018/1/28,8:00 AM,54,88,23,Light Rain / Windy
2018/1/28,8:30 AM,54,88,23,Light Rain / Windy
2018/1/28,9:00 AM,54,94,24,Light Drizzle / Windy
2018/1/28,9:30 AM,54,88,24,Light Drizzle / Windy
2018/1/28,10:00 AM,54,94,24,Light Rain / Windy
2018/1/28,10:30 AM,54,88,28,Light Drizzle / Windy
2018/1/28,11:00 AM,54,88,26,Light Drizzle / Windy
2018/1/28,11:30 AM,54,88,28,Mostly Cloudy / Windy
2018/1/28,12:00 PM,54,88,32,Mostly Cloudy / Windy
2018/1/28,12:30 PM,54,88,29,Mostly Cloudy / Windy
2018/1/28,1:00 PM,55,82,28,Mostly Cloudy / Windy
2018/1/28,1:30 PM,55,82,29,Mostly Cloudy / Windy
2018/1/28,2:00 PM,55,82,26,Mostly Cloudy / Windy
2018/1/28,2:30 PM,55,77,26,Light Drizzle / Windy
2018/1/28,3:00 PM,54,82,28,Mostly Cloudy / Windy
2018/1/28,3:30 PM,55,77,20,Mostly Cloudy
2018/1/28,4:00 PM,55,77,22,Mostly Cloudy / Windy
2018/1/28,4:30 PM,54,77,24,Mostly Cloudy / Windy
2018/1/28,5:00 PM,54,77,21,Mostly Cloudy / Windy
2018/1/28,5:30 PM,54,77,25,Mostly Cloudy / Windy
2018/1/28,6:00 PM,54,72,25,Mostly Cloudy / Windy
2018/1/28,6:30 PM,54,72,23,Mostly Cloudy / Windy
2018/1/28,7:00 PM,52,76,22,Mostly Cloudy / Windy
2018/1/28,7:30 PM,52,82,22,Mostly Cloudy / Windy
2018/1/28,8:00 PM,52,82,20,Light Drizzle
2018/1/28,8:30 PM,52,82,23,Light Drizzle / Windy
2018/1/28,9:00 PM,52,82,21,Mostly Cloudy / Windy
2018/1/28,9:30 PM,52,82,24,Mostly Cloudy / Windy
2018/1/28,10:00 PM,52,82,28,Mostly Cloudy / Windy
2018/1/28,10:30 PM,52,82,24,Mostly Cloudy / Windy
2018/1/28,11:00 PM,52,82,23,Mostly Cloudy / Windy
2018/1/28,11:30 PM,52,88,23,Light Drizzle / Windy
2018/1/29,12:00 AM,37,87,9,Fair
2018/1/29,12:30 AM,37,87,12,Fair
2018/1/29,1:00 AM,52,88,24,Mostly Cloudy / Windy
2018/1/29,1:30 AM,52,88,25,Mostly Cloudy / Windy
2018/1/29,2:00 AM,52,88,25,Mostly Cloudy / Windy
2018/1/29,2:30 AM,52,88,26,Mostly Cloudy / Windy
2018/1/29,3:00 AM,52,88,29,Light Rain / Windy
2018/1/29,3:30 AM,52,88,29,Light Rain / Windy
2018/1/29,4:00 AM,52,88,29,Light Rain / Windy
2018/1/29,4:30 AM,50,94,25,Light Rain / Windy
2018/1/29,5:00 AM,50,94,24,Light Rain / Windy
2018/1/29,5:30 AM,50,94,22,Light Rain / Windy
2018/1/29,6:00 AM,48,93,17,Rain
2018/1/29,6:30 AM,48,93,14,Light Rain
2018/1/29,7:00 AM,46,100,12,Light Rain
2018/1/29,7:30 AM,46,93,14,Light Rain
2018/1/29,8:00 AM,45,93,18,Light Rain
2018/1/29,8:30 AM,45,93,15,Light Rain
2018/1/29,9:00 AM,45,93,16,Light Rain
2018/1/29,9:30 AM,45,87,21,Light Rain / Windy
2018/1/29,10:00 AM,43,93,17,Light Rain
2018/1/29,10:30 AM,43,93,14,Mostly Cloudy
2018/1/29,11:00 AM,43,87,14,Partly Cloudy
2018/1/29,11:30 AM,43,93,15,Partly Cloudy
2018/1/29,12:00 PM,45,87,17,Partly Cloudy
2018/1/29,12:30 PM,45,81,16,Fair
2018/1/29,1:00 PM,45,81,17,Fair
2018/1/29,1:30 PM,45,76,20,Fair
2018/1/29,2:00 PM,45,76,18,Partly Cloudy
2018/1/29,2:30 PM,45,76,17,Fair
2018/1/29,3:00 PM,45,76,16,Fair
2018/1/29,3:30 PM,45,76,15,Fair
2018/1/29,4:00 PM,45,76,15,Fair
2018/1/29,4:30 PM,45,71,14,Fair
2018/1/29,5:00 PM,43,76,10,Partly Cloudy
2018/1/29,5:30 PM,45,71,9,Mostly Cloudy
2018/1/29,6:00 PM,43,81,9,Mostly Cloudy
2018/1/29,6:30 PM,41,81,9,Mostly Cloudy
2018/1/29,7:00 PM,41,81,8,Partly Cloudy
2018/1/29,7:30 PM,41,87,9,Light Rain Shower
2018/1/29,8:00 PM,41,81,9,Partly Cloudy
2018/1/29,8:30 PM,39,81,10,Partly Cloudy
2018/1/29,9:00 PM,41,81,8,Fair
2018/1/29,9:30 PM,39,87,10,Fair
2018/1/29,10:00 PM,39,81,7,Fair
2018/1/29,10:30 PM,39,81,8,Fair
2018/1/29,11:00 PM,37,87,9,Fair
2018/1/29,11:30 PM,37,87,10,Fair
2018/1/30,12:00 AM,43,93,26,Light Rain / Windy
2018/1/30,12:30 AM,43,93,20,Mostly Cloudy
2018/1/30,1:00 AM,37,87,12,Fair
2018/1/30,1:30 AM,37,87,13,Fair
2018/1/30,2:00 AM,37,87,12,Fair
2018/1/30,2:30 AM,37,87,12,Fair
2018/1/30,3:00 AM,37,87,10,Partly Cloudy
2018/1/30,3:30 AM,37,87,10,Partly Cloudy
2018/1/30,4:00 AM,37,87,10,Partly Cloudy
2018/1/30,4:30 AM,37,87,9,Partly Cloudy
2018/1/30,5:00 AM,39,81,10,Mostly Cloudy
2018/1/30,5:30 AM,39,81,10,Mostly Cloudy
2018/1/30,6:00 AM,39,81,9,Mostly Cloudy
2018/1/30,6:30 AM,39,81,8,Mostly Cloudy
2018/1/30,7:00 AM,37,87,8,Fair
2018/1/30,7:30 AM,37,87,6,Fair
2018/1/30,8:00 AM,37,87,9,Fair
2018/1/30,8:30 AM,37,87,10,Partly Cloudy
2018/1/30,9:00 AM,37,87,10,Mostly Cloudy
2018/1/30,9:30 AM,39,75,8,Mostly Cloudy
2018/1/30,10:00 AM,39,75,10,Mostly Cloudy
2018/1/30,10:30 AM,39,75,13,Mostly Cloudy
2018/1/30,11:00 AM,41,70,9,Mostly Cloudy
2018/1/30,11:30 AM,41,76,8,Mostly Cloudy
2018/1/30,12:00 PM,41,76,8,Mostly Cloudy
2018/1/30,12:30 PM,43,70,7,Mostly Cloudy
2018/1/30,1:00 PM,43,70,8,Mostly Cloudy
2018/1/30,1:30 PM,43,70,8,Mostly Cloudy
2018/1/30,2:00 PM,43,76,12,Mostly Cloudy
2018/1/30,2:30 PM,43,76,10,Mostly Cloudy
2018/1/30,3:00 PM,43,70,17,Mostly Cloudy
2018/1/30,3:30 PM,43,66,17,Mostly Cloudy
2018/1/30,4:00 PM,43,66,16,Mostly Cloudy
2018/1/30,4:30 PM,43,66,14,Mostly Cloudy
2018/1/30,5:00 PM,43,70,14,Cloudy
2018/1/30,5:30 PM,43,70,13,Mostly Cloudy
2018/1/30,6:00 PM,43,76,13,Light Drizzle
2018/1/30,6:30 PM,43,76,12,Mostly Cloudy
2018/1/30,7:00 PM,41,87,12,Mostly Cloudy
2018/1/30,7:30 PM,41,87,10,Mostly Cloudy
2018/1/30,8:00 PM,43,76,12,Mostly Cloudy
2018/1/30,8:30 PM,43,81,15,Mostly Cloudy
2018/1/30,9:00 PM,43,81,16,Mostly Cloudy
2018/1/30,9:30 PM,43,81,18,Mostly Cloudy
2018/1/30,10:00 PM,43,81,18,Light Rain
2018/1/30,10:30 PM,43,87,21,Light Rain / Windy
2018/1/30,11:00 PM,43,87,21,Light Rain / Windy
2018/1/30,11:30 PM,43,93,24,Light Rain / Windy
2018/1/31,12:00 AM,39,87,13,Fair
2018/1/31,12:30 AM,37,93,12,Fair
2018/1/31,1:00 AM,45,87,18,Mostly Cloudy
2018/1/31,1:30 AM,45,81,17,Light Rain
2018/1/31,2:00 AM,45,87,17,Light Rain
2018/1/31,2:30 AM,45,81,25,Light Rain / Windy
2018/1/31,3:00 AM,45,81,20,Mostly Cloudy
2018/1/31,3:30 AM,45,81,24,Light Rain Shower / Windy
2018/1/31,4:00 AM,43,81,30,Light Rain Shower / Windy
2018/1/31,4:30 AM,41,81,24,Light Rain Shower / Windy
2018/1/31,5:00 AM,37,93,28,Rain Shower / Windy
2018/1/31,5:30 AM,39,87,23,Light Rain Shower / Windy
2018/1/31,6:00 AM,39,70,23,Light Rain Shower / Windy
2018/1/31,6:30 AM,37,81,22,Light Rain Shower / Windy
2018/1/31,7:00 AM,36,87,22,Partly Cloudy / Windy
2018/1/31,7:30 AM,36,87,18,Partly Cloudy
2018/1/31,8:00 AM,36,87,22,Partly Cloudy / Windy
2018/1/31,8:30 AM,36,87,18,Mostly Cloudy
2018/1/31,9:00 AM,34,93,17,Light Rain Shower
2018/1/31,9:30 AM,36,87,18,Fair
2018/1/31,10:00 AM,36,81,20,Fair
2018/1/31,10:30 AM,36,87,18,Partly Cloudy
2018/1/31,11:00 AM,37,81,23,Showers in the Vicinity
2018/1/31,11:30 AM,36,87,29,Light Rain Shower / Windy
2018/1/31,12:00 PM,36,93,25,Showers in the Vicinity
2018/1/31,12:30 PM,37,87,22,Showers in the Vicinity
2018/1/31,1:00 PM,37,81,28,Showers in the Vicinity
2018/1/31,1:30 PM,39,81,29,Showers in the Vicinity
2018/1/31,2:00 PM,39,75,26,Showers in the Vicinity
2018/1/31,2:30 PM,39,75,30,Showers in the Vicinity
2018/1/31,3:00 PM,37,87,26,Mostly Cloudy / Windy
2018/1/31,3:30 PM,39,75,21,Mostly Cloudy / Windy
2018/1/31,4:00 PM,39,75,24,Partly Cloudy / Windy
2018/1/31,4:30 PM,39,75,24,Partly Cloudy / Windy
2018/1/31,5:00 PM,39,75,18,Light Rain Shower
2018/1/31,5:30 PM,37,87,26,Partly Cloudy / Windy
2018/1/31,6:00 PM,37,87,25,Partly Cloudy / Windy
2018/1/31,6:30 PM,37,87,24,Partly Cloudy / Windy
2018/1/31,7:00 PM,37,87,24,Mostly Cloudy / Windy
2018/1/31,7:30 PM,37,87,23,Mostly Cloudy / Windy
2018/1/31,8:00 PM,37,87,28,Light Rain Shower / Windy
2018/1/31,8:30 PM,36,93,25,Mostly Cloudy / Windy
2018/1/31,9:00 PM,37,93,29,Mostly Cloudy / Windy
2018/1/31,9:30 PM,37,87,28,Mostly Cloudy / Windy
2018/1/31,10:00 PM,37,93,24,Mostly Cloudy / Windy
2018/1/31,10:30 PM,39,87,22,Mostly Cloudy / Windy
2018/1/31,11:00 PM,39,87,20,Mostly Cloudy
2018/1/31,11:30 PM,39,87,18,Mostly Cloudy
